"header","class","mechanism","group","F2O7_S29_L004","F2R23_S11_L004","F1O10_S21_L004","F2R33_S16_L004","F1O8_S19_L004","F2O15_S33_L004","F1O9_S20_L004","F2R24_S12_L004","F1R11_S9_L004","F1O11_S22_L004","F2R26_S13_L004","F2R35_S17_L004","F2O1_S26_L004","F204_S27_L004","F1R5_S6_L004","F2O9_S30_L004","F2R22_S10_L004","F1O12_S23_L004","F2O14_S32_L004","F1R3_S4_L004","F1R9_S8_L004","F1O13_S24_L004","F1O14_S25_L004","F1R1_S3_L004","F2O12_S31_L004","F2R30_S15_L004","F2R28_S14_L004","F1O3_S18_L004","F1R7_S7_L004","F2O5_S28_L004","F1R4_S5_L004"
"Bla|AL513383.1|gene195|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",7.38883757751682,11.8155253462076,1.87198687044825,6.26196917652066,3.10726402232157,11.2797626345602,0,7.86415342285738,8.20965082096508,0,7.02250292604289,8.19050508114667,4.78816242682607,0,4.62203667809751,0,7.75287460480477,1.98190873056205,13.9311222685807,9.32400932400932,2.42005185825411,0,0,4.70250361731047,4.77006782440188,5.65287335776209,3.80920834713481,0.295020061364173,0,3.5531867643793,0
"Bla|AM849805.1|gene1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",5.33638269487326,0,1.23089547645912,4.92446119706964,0,3.06515288982614,0,4.84579688719149,6.32752563275256,0,4.99083541284809,6.45887051923757,3.7996385709652,0,3.85790964663784,0,5.15515817877928,0,3.30598967541192,6.07589132179296,0,0,0,3.94615688165914,2.5092544284614,3.84306014836,3.44484928784366,0,0,0,0
"Bla|AMPH_Ecoli|AP012030|395554-396711|1158|betalactams|Penicillin_binding_protein|AMPH","betalactams","Penicillin binding protein","AMPH",31.9303338171263,79.5324609325372,46.7227407939276,33.544092166459,61.5111449316719,53.137490498026,41.6087310124092,45.2548149973307,39.4170789417079,23.3236151603499,49.3121038800433,27.7819910005561,33.5789197287738,48.618194181359,40.312360220665,55.89498517936,44.1209045691617,55.6967171460514,37.6387808500106,41.5568038518858,57.0440795159896,90.9130548530566,25.2244948865054,24.1263647125882,53.7874835407816,48.730896416123,73.4017886717456,56.5848477696483,29.0231127768968,63.7352875860537,1.69199715032059
"Bla|AY524276.3|gene1|betalactams|Class_C_betalactamases|SRT","betalactams","Class C betalactamases","SRT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59203637892162,2.59291270527226,0,0,1.42500109615469,0,0,0,0,0,0,0
"Bla|AY590467.1|gene1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0.410660753151821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|AY822595.1|gene1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",4.41277799768366,2.7950705120061,0,13.7854515609326,0,7.13567592751526,0,1.31411441008583,0,0,5.65333568888987,10.8195560948481,4.32479186939129,0,0,0,1.89290964377051,0,1.89166254154586,0,0,0,0,0,8.24824227969492,16.1766020198409,7.68466379595893,0,0,0,0
"Bla|AmpC1_Ecoli|FN649414|2765051-2766355|1302|betalactams|Penicillin_binding_protein|PBP4B","betalactams","Penicillin binding protein","PBP4B",34.9357141809972,90.4586456612883,51.236024207611,37.0702495668298,67.3134848917214,59.7091782938133,40.0608652307369,50.9219333908258,43.9341793934179,20.8246563931695,55.0758562816068,31.2578997927094,37.7801461161825,53.0865996405848,44.7666616967348,48.5754037868248,49.9607321935601,63.0145339973575,41.510501378969,46.5245137376285,68.1071737251513,99.9389552629284,25.3492142678972,27.1517516551936,60.1475739733174,53.8922155688623,81.8482941371315,58.5319801746519,31.2334822930181,63.9573617588274,2.25599620042745
"Bla|AmpC2|Ecoli|CP002970|332756-333889|1134|betalactams|Class_C_betalactamases|BLAEC","betalactams","Class C betalactamases","BLAEC",31.0507102959933,72.5024350993097,43.0813416760693,32.3281758215035,56.6600082437617,52.2056840195189,28.5436944145657,44.1254979261632,38.5566788556679,15.6184922948771,48.1637700682375,27.3269629404924,32.8993095778694,45.7525863325077,39.865066348591,41.0138527614784,43.4160977869067,54.5787173493241,37.1437663531575,41.1173525927624,59.80985306828,83.1516525682393,20.6098777750062,23.6769412899548,51.9241757968746,46.5635892394316,71.6131169261345,49.4748642907718,30.2244005573975,38.4188318898512,2.19662787936357
"Bla|AmpH|CP003785|4208384-4209544|1161|betalactams|Penicillin_binding_protein|AMPH","betalactams","Penicillin binding protein","AMPH",0,6.14068521577097,0,0.303979086238867,4.50236215479248,0,0,26.261755164059,0.914175091417509,1.14535610162432,0,0.391829718388189,0,0,0,0,25.7757908938964,5.69163532879358,0,0.43945125912339,0,0.872067672451382,0,0,0.770167200814887,0,0,3.33372669341515,0,0,0
"Bla|BIL-1|X74512|127-1272|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",0,0,0,0,0,0,0,2.25863414233502,0,0,0,0,2.48675532489999,0,0,0,2.19496969330836,0,1.55575984725267,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|BlaZ|AB245469|2235-3080|861|betalactams|Class_A_betalactamases|BLAZ","betalactams","Class A betalactamases","BLAZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2644981250545,0,0,0,0,0,0,0,0,0
"Bla|CARB-2_1_M69058|betalactams|Class_A_betalactamases|CARB","betalactams","Class A betalactamases","CARB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48695401470376,0,0
"Bla|CARB-3|S46063|122-1036|915|betalactams|Class_A_betalactamases|CARB","betalactams","Class A betalactamases","CARB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55581183028206,0,0
"Bla|CARB-5|AF135373|12-908|897|betalactams|Class_A_betalactamases|CARB","betalactams","Class A betalactamases","CARB",0.571755288736421,0,0.410298492153041,0,0.760962617711405,0.784679139795493,0,0,0,0,0,0,0,0,0,0,0,0,0.495014496853122,0,0,0.392430452603122,0,0,0.447193858537676,0,0,0.885060184092518,72.7499879871222,6.66222518321119,45.7729755402517
"Bla|CEPA-29|U05884|556-1458|903|betalactams|Class_A_betalactamases|CEPA","betalactams","Class A betalactamases","CEPA",1.23147292958614,21.8947190107144,0,0.9119372587166,0.539015187545578,1.96169784948873,3.22690662958785,8.7265410044762,0,1.19741774260725,3.88666828611179,0.505586733404116,2.16239593469564,9.68964009908203,0.987773967496645,10.2232169862682,9.72633359511871,5.94572619168615,4.11922777738491,3.59203637892162,0,3.27025377169268,5.61237216263407,0,0,1.65340959871302,5.8297449486585,0.708048147274015,0,0,0
"Bla|CEPA-44|U05885|556-1458|903|betalactams|Class_A_betalactamases|CEPA","betalactams","Class A betalactamases","CEPA",4.07558898124936,9.74039723880913,0.410298492153041,0,1.71216588985066,5.00232951619627,0,3.73701285368157,0,35.5581007913369,0,0,3.3826050692739,14.9837291757735,21.0228119874758,4.41594579880225,4.41007672325258,23.5034048175628,8.27381373311647,6.32427681608009,0,0,17.7725118483412,1.79769369053361,0,0,0,1.15057823932027,0,0,0
"Bla|CEPA-49|U05886|404-1306|903|betalactams|Class_A_betalactamases|CEPA","betalactams","Class A betalactamases","CEPA",0.90894430517072,65.5994579257189,0,12.7671216220324,8.0535210374457,0.88276403226993,16.4493533069234,31.4566136914295,0.376425037642504,0,31.358346399311,9.85894130138025,12.0939715490478,5.85263975909466,0,67.3280503296836,30.9913610825832,3.35399939018193,1.98005798741249,27.360617524552,0,0,27.9059615864305,0,0,23.1030476360711,46.8698244451805,0,0,0,0
"Bla|CEPA-85|U05887|556-1458|903|betalactams|Class_A_betalactamases|CEPA","betalactams","Class A betalactamases","CEPA",1.62730351409597,39.8932791259052,0,4.92446119706964,2.50483528330004,2.15786763443761,5.08959257024425,18.2949365529136,0.286800028680003,5.83090379008746,14.0008391670163,3.69078315385004,2.6103208068826,9.32536791490602,5.36752646488743,15.1835944588954,18.9290964377051,11.8152251245045,4.50816773919808,12.2091023730368,0,2.04935903026075,20.2045397854827,0.449423422633402,0,8.93734918223255,19.8410069559457,0.560538116591928,0,0,0
"Bla|CMY-12|FR716828|847-1992|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",7.50612071366788,0,0,0,0,2.4030798656237,0,5.40018890394645,0.663225066322507,0,0,0,5.20519592851737,0,0,0,5.07460883223585,5.10722634414066,3.25295240789195,2.33100233100233,0,0,0,3.29942561494278,0,0,0,0,0,0,0
"Bla|CMY-14_2_AJ555825|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",8.01923443432877,0,0,0.623157126789677,0,2.72185576616562,0,6.28310952322287,0,0,0,0.74574043177107,5.66856648595215,0,0,0,4.95378481242071,5.51377172476878,3.46510147797185,2.54117467232221,0,0,0,3.45288727145175,0,0,0,0,0,0,0
"Bla|CMY-14|EU600193|1702-2847|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",8.13651757047984,0,0,0,0,2.4030798656237,0,5.72871750646791,0,0,0.706666961111234,0.619343748420041,5.42143552198693,0,0,0,5.19543285205099,6.04736253684317,3.92475779647833,2.17814971913333,0,0,0,3.6721182093217,0,0,0.828088771116264,0,0,0,0
"Bla|CMY-16_2_FJ855437|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",8.29778188268754,0,0,0.562361309541904,0,2.96706799735171,0,6.01618003367418,0,0,1.0158337565974,1.03645280347844,5.6994578564478,0,0,0,5.39680621840955,5.94572619168615,3.87172052895835,2.67492070770759,0,0,0,4.08865699127461,0,0,0,0,0,0,0
"Bla|CMY-16|FM995219|3672-4817|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",8.00457404230989,0,0,0.86634039578077,0,2.84446188175866,0,6.30364256088046,0.98587509858751,0,0,0.846857778451893,5.37509846624345,0,0,0,6.18216234720796,6.5047260900498,3.65957145887844,2.17814971913333,0,0,0,3.35423334941027,0,0,0,0,0,0,0
"Bla|CMY-17|AY513266|165-1310|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",13.0917300728621,0,0,1.13992157339575,0,5.73796620975454,0,11.5806332388814,1.39815013981501,0,1.67833403263918,2.11082461196218,9.69989033563474,0,0,0,9.24303751585815,10.7226344140665,6.80644933173043,4.47093889716841,0,0,0,6.64269741745955,0,0,0,0,0,0,0
"Bla|CMY-18|AY743434|47-1198|1152|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",12.4026916479747,0,0,1.00313098458826,0,5.71344498663593,0,10.3897170547411,1.14720011472001,0,1.47958394982665,1.78219323524951,9.51454211266083,0,0,0,9.28331218912987,10.0111799979673,6.45286754826391,4.52825862661928,0,0,0,6.10558161967817,0,0,1.55680688969858,0,0,0,0
"Bla|CMY-20|AY960293|1-1143|1143|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",6.24532700004398,0,0,0,0,2.23143130379343,0,5.07166030142499,0,0,0,0,4.66459694484346,0,0,0,4.1684286836223,3.81136294338856,2.86401244607878,1.91065764836257,0,0,0,3.11307931775332,0,0,0,0,0,0,0
"Bla|CMY-21|DQ139328|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",7.85797012212107,0,0,0.744748761285224,0,2.4030798656237,0,6.11884522196214,0.806625080662508,0,0,0.758380100106173,5.31331572525215,0,0,0,4.913510139149,5.51377172476878,4.10154868821158,2.21636287210058,0,0,0,3.42000263077125,0,0,0,0,0,0,0
"Bla|CMY-22|DQ256079|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",15.730600636261,0,0,1.53509438550628,0,7.11115470439666,0,13.5107387786949,1.48777514877752,0,2.40708433628514,2.89448404873856,11.9549603818173,0,0,0,12.9885821301275,14.1782701494054,8.94561912170285,5.40716114486606,0,0,0,8.47327574867365,0,0.223433729555814,2.25240145743624,0,0,0,0
"Bla|CMY-23|DQ438952|161-1306|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",10.9806336221431,0,0,0.9119372587166,0,4.65903239253574,0,8.43907847726993,0.896250089625009,0,1.50166729236137,1.33980484352091,8.10898475510866,0,0,0,7.87369862461991,8.25795304400854,5.25068948447776,3.05705223738011,0,0,0,5.09711930547639,0,0,1.02683007618417,0,0,0,0
"Bla|CMY-25|EU515249|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",5.68823210332644,0,0,0,0,0,0,4.25033879512135,0.573600057360006,0,0,0.581424743414733,3.87686699720433,0,0,0,3.56430858454661,4.24331741030593,2.31596068170568,1.62405900110818,0,0,0,2.42250186346297,0,0,0,0,0,0,0
"Bla|CMY-27|EU515250|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",11.5377285188606,0,0,1.04872784752409,0,4.11956548392634,0,9.46573036014948,0.860400086040009,0,1.41333392222247,1.25132716517519,8.0163106436217,0,0,0,7.75287460480477,8.46122573432259,4.82639134431794,3.32454430815087,0,0,0,5.41500416538782,0,0,1.29181848294137,0,0,0,0
"Bla|CMY-2|AM779746|1-1149|1149|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",14.2645614343728,0,0,1.38310484238684,0,6.76785758073613,0,12.4840868958154,1.27267512726751,0,2.31875096614624,2.35097831032914,10.7193055619913,0,0,0,11.3574578626231,14.1528610631162,7.92023194964995,5.44537429783331,0,0,0,7.00442846494497,0,0,2.18615435574694,0,0,0,0
"Bla|CMY-30|EF685372|1-1143|1143|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",10.6874257817654,0,0,0.744748761285224,0,3.28584389789363,0,8.19268202537883,0.842475084247508,0,1.28083386701411,1.54203953688255,7.41392891895649,0,0,0,7.39040254535935,8.89318020123996,5.17997312778446,3.36275746111812,0,0,0,5.11904239926338,0,0,1.05995362702882,0,0,0,0
"Bla|CMY-34|EF394370|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",7.66738502587559,0,0,0,0,3.04063166670754,0,5.56445320520718,0,0,0.706666961111234,1.07437180848375,5.62222943020867,0,0,0,5.79955295112668,4.62445370464478,3.74796690474507,1.87244449539531,0,0,0,3.63923356864121,0,0,0,0,0,0,0
"Bla|CMY-35|EF394371|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3374603538538,0,0,0,0,0,0,0,0,0,0,0
"Bla|CMY-36|EU331426|2375-3520|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",3.88500388500389,0,0,0.349575949174697,0,0,0,2.83355919674757,0.412275041227504,0,0,0.442388391728601,2.48675532489999,0,0,0,2.21510702994422,2.5409086289257,2.12149070079909,0.974435400664909,0,0,0,1.63327048713114,0,0,0,0,0,0,0
"Bla|CMY-3_1_Y16783|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",10.4235387254255,0,0,0.896738304404657,0,3.99695936833329,0,8.62387581618825,0.699075069907507,0,0.971667071527946,1.55467920521766,7.75373399440866,0,0,0,6.74600777301194,8.46122573432259,5.0738985927445,3.20990484924911,0,0,0,5.0532731179024,0,0,1.35806558463067,0,0,0,0
"Bla|CMY-42|HM146927|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",10.8340297019542,0,0,0.759947715597167,0,3.55557735219833,0,7.94628557348774,0.681150068115007,0,1.12625046927103,1.59259821022296,7.87729947639127,0,0,0,7.37026520872349,8.66449842463665,5.56891308959762,2.84687989606022,0,0,0,5.31635024334634,0,0,1.22557138125207,0,0,0,0
"Bla|CMY-43|FJ360626|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",12.5639559601824,0,0,1.2615132078913,0,5.51727520168706,0,10.4307831300563,0.914175091417509,0,2.0316675131948,1.98442792861115,8.98938881423474,0,0,0,9.66592158521114,10.5193617237524,6.29375574570398,4.18434024991402,0,0,0,6.23712018240014,0,0,1.95428949983438,0,0,0,0
"Bla|CMY-4|AF420597|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",10.7900485258976,0,0,1.07912575614798,0,3.92339569897746,0,8.70600796681861,0.896250089625009,0,1.19250049687521,1.69371555690379,7.78462536490431,0,0,0,7.26957852554421,8.51204390690111,5.44515946538434,2.99973250792923,0,0,0,4.70250361731047,0,0,1.65617754223253,0,0,0,0
"Bla|CMY-54|HM544039|1-1152|1152|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",10.9219920540675,0,0,0.972733075964374,0,3.92339569897746,0,8.09001683709088,0.734925073492507,0,1.41333392222247,1.3145255068507,7.76917967965649,0,0,0,7.35012787208764,8.96940746010773,4.95014496853122,3.22901142573274,0,0,0,5.40404261849432,0,0,1.19244783040742,0,0,0,0
"Bla|CMY-57|HQ285243|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",10.1889724531234,0,0,0.82074353284494,0,4.07052303768912,0,8.48014455258511,0.914175091417509,0,1.28083386701411,1.39036351686132,7.81551673539997,0,0,0,7.37026520872349,7.67354405935563,5.02086132522452,2.9041996255111,0,0,0,4.83404218003245,0,0,0.463729711825108,0,0,0,0
"Bla|CMY-60_1_HQ267531|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",10.4675199014822,0,0,0.77514666990911,0,3.82531080650303,0,8.17214898772124,0.842475084247508,0,1.21458383940993,1.54203953688255,6.74976445329997,0,0,0,7.97438530779919,8.76613476979368,5.72802489215756,3.20990484924911,0,0,0,5.29442714955935,0,0,0.828088771116264,0,0,0,0
"Bla|CMY-60|JF460794|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",14.0886367301462,0,0,1.13992157339575,0,6.6942939113803,0,12.3608886698698,1.38022513802251,0,2.49541770642404,2.16138328530259,10.8583167292217,0,0,0,10.5519643971888,13.3143612155707,7.86719468212998,5.00592303870992,0,0,0,7.19077476213443,0,0,1.72242464392183,0,0,0,0
"Bla|CMY-69|JX049132|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",12.6812390963334,0,0,0.987932030276317,0,6.27743311836394,0,10.3691840170835,1.38022513802251,0,2.1200008833337,2.30041963698873,9.46820505691735,0,0,0,9.98811897138484,10.7988616729342,6.80644933173043,4.2416599793649,0,0,0,6.8838514491165,0,0,1.09307717787347,0,0,0,0
"Bla|CMY-6|AJ011293|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",10.7167465658032,0,0,1.03352889321215,0,4.78163850812879,0,9.36306517186152,0.717000071700007,0,1.50166729236137,1.55467920521766,7.67650556816953,0,0,0,8.13548400088604,10.1890436019921,5.63962944629093,3.13347854331461,0,0,0,5.48077344674881,0,0,0.993706525339516,0,0,0,0
"Bla|CMY-7|AJ011291|1-1146|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",12.358710471918,0,0,1.18551843633158,0,4.41382016134965,0,10.1843866781652,1.55947515594752,0,1.96541748559062,2.1866626219728,9.12839998146518,0,0,0,9.10207615940716,11.1291797946946,6.39983028074394,4.89128357980817,0,0,0,5.88635068180822,0,0,1.58993044054323,0,0,0,0
"Bla|CMY-94|JX514368|272-1417|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",13.1943528169943,0,0,1.13992157339575,0,5.46823275544984,0,10.6155804689746,1.27267512726751,0,2.05375085572952,1.7316345619091,9.69989033563474,0,0,0,9.60550957530357,10.0365890842565,6.34679301322396,3.6493561083725,0,0,0,6.52212040163108,0,0,2.05366015236833,0,0,0,0
"Bla|CMY-95|JX514369|297-1483|1146|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",8.23914031461201,0,0,0,0,3.45749245972389,0,6.05724610898936,0.466050046605005,0,0,0.910056120127408,5.3442070957478,0,0,0,5.53776757486055,5.81868076023986,3.4297432996252,2.27368260155145,0,0,0,4.08865699127461,0,0,0.794965220271613,0,0,0,0
"Bla|CMY-99_1_KF305673|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",5.4683262230432,0,0,0,0,1.98621907260734,0,3.51114943944807,0.412275041227504,0,0,0.442388391728601,3.84597562670868,0,0,0,3.48375923800318,3.55727208049599,2.38667703839898,1.43299323627192,0,0,0,2.40057876967598,0,0,0.364359059291156,0,0,0,0
"Bla|CP004022.1|gene834|betalactams|Mutant_porin_proteins|OMPD","betalactams","Mutant porin proteins","OMPD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92142670271213,0,0,0,0,0,0,0,0,0
"Bla|CTX-M-101|HQ398214|250-1125|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,0.985585807564371,0,0,0,0.74574043177107,0,0,0,0,1.24851487142311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|CTX-M-103_1_HG423149|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,0.944519732249189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|CTX-M-105|HQ833651|245-1120|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",2.08177566668133,0,0,6.04918381615345,0,0,0,0,0,0,1.63416734756973,4.72723595732848,1.68357969201304,0,0,0,0,0,0,0,0,0,0,0,2.93160418374699,8.7586021985879,0,0,0,0,0
"Bla|CTX-M-107|JF274244|1-864|864|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,0,0,0,0,0.985894130138025,0,0,0,0,1.67139894077609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|CTX-M-109|JF274248|1-865|865|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0.41037176642247,0,0,0,0,0,0,0,0,0,0,0,0,1.8526349704988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|CTX-M-110|JF274242|1-877|877|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",4.44209878172142,2.58332274594503,0,12.9191111651518,0,7.11115470439666,0,1.29358137242824,0,0,4.92458538524391,9.90949997472066,4.13944364641737,0.607120306960027,0,0,1.30892688133068,0,1.41432713386606,0,0,0,0,0,6.43462274229212,16.7798730896416,7.28718118582312,0,0,0,0
"Bla|CTX-M-111|JF274243|1-876|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",4.25151368547595,2.96446872485495,0,12.873514302216,0,6.57168779578725,0,1.39624656071619,0,0,5.38833557847316,10.8195560948481,4.13944364641737,0.67997474379523,0,0,1.47002557441753,0,1.7148716498126,0,0,0,0,0,6.43462274229212,15.9084815443739,6.82345147399801,0,0,0,0
"Bla|CTX-M-112|JF274246|1-876|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",4.2075325094193,2.28687587345954,0,12.6455299875369,0,6.1548270027709,0,1.1498501088251,0,0,4.81416867257028,10.3518883664493,4.12399796116955,0,0,0,1.14782818824382,0,1.69719256063928,0,0,0,0,0,6.43462274229212,16.7351863437305,6.72408082146406,0,0,0,0
"Bla|CTX-M-114|GQ351346|1-876|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,1.41677959837378,0,0,0,1.23868749684008,0,0,0,0,1.69153627741195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|CTX-M-117|JN227085|1-876|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0.303979086238867,0,0,0,1.04718492053714,0,0,0,0.859497446786996,0,0,0,0,1.10755351497211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|CTX-M-11_1_AJ310929|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,1.33464744774342,0,0,0,0,0,0,0,0,1.83249763386295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|CTX-M-121|JN790862|245-1120|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",2.5215874272478,1.8633803413374,0,8.93698513542268,0,3.33488634413085,0,0.657057205042914,0,0,2.07583419826425,6.68638454926943,2.50220101014782,0,0,0,0.684669445619122,0,0.901633547839615,0,0,0,0,0,4.07443293334327,11.1716864777907,3.61046704206691,0,0,0,0
"Bla|CTX-M-122|JN790863|233-1108|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",3.40121094838076,1.82103078812519,0,11.3080220080858,0,5.32110541673819,0,1.08825099585233,0,0,3.5554181480909,8.7340108195561,3.39805075452172,0,0,0,0.906180148613544,0,1.00770808287957,0,0,0,0,0,5.24210578619165,13.0038430601484,4.57105001656178,0,0,0,0
"Bla|CTX-M-129|JX017364|239-1114|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,11.2472261908381,0,5.68892376351732,0,0,0,0,4.68166861736192,8.99944385459326,3.72241014472607,0,0,0,0,0,0,0,0,0,0,0,0,13.2943069085709,6.42596886386221,0,0,0,0
"Bla|CTX-M-130|JX017365|245-1120|876|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",5.26308073477885,3.09151738449159,0,14.4694045049701,0,8.43530075280155,0,1.6015769372921,0,0,5.34416889340371,11.7801708883159,5.51410963347389,0.412841808732819,0,0,1.69153627741195,0,2.22756523583905,0,0,0,0,0,7.82589252440933,18.2992224506211,8.71149387214309,0,0,0,0
"Bla|CTX-M-13_2_AF252623|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",2.5215874272478,1.69398212848854,0,7.96425205945831,0,3.40845001348667,0,0,0,0,2.73833447430603,6.28191516254613,0,0,0,0,0,0,0,0,0,0,0,0,3.95021241708281,10.0768612029672,4.67042066909573,0,0,0,0
"Bla|CTX-M-147_1_KF513180|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",2.0231340986058,1.5669334688519,0,8.29862905432106,0,2.84446188175866,0,0.595458092070141,0,0,2.51750104895877,6.28191516254613,2.47130963965216,0.534265870124824,0,0,0.342334722809561,0,0.742521745279683,0,0,0,0,0,3.13035700976373,10.2332648136563,3.17986088108645,0,0,0,0
"Bla|CTX-M-14_4_EU274579|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",1.96449253053027,0,0,5.21324132899657,0,2.57472842745396,0,0,0,0,1.98750082812535,4.06997320390313,1.76080811825217,0,0,0,0,0,0.67180538858638,0,0,0,0,0,2.40987801545303,7.30628295647511,2.28552500828089,0,0,0,0
"Bla|CTX-M-14_5_AJ416341|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",6.39193092023281,4.02320755516029,0,17.4787974587348,0,10.9119442877811,0,1.99170465278633,0,0,7.02250292604289,14.5356185853683,6.62619897131736,0.752829180630434,0,0,1.97345899031394,0,2.97008698111873,0,0,0,0,0,10.1612382301061,21.1591741889356,11.2288837363365,0,0,0,0
